,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
381,15935,Q164963,P86,Q207773,P27,Q16,The Lord of the Rings: The Two Towers,Howard Shore,Canada,"['Lord of the Rings: The Two Towers', 'The Lord of the Rings The Two Towers']",['Howard Leslie Shore'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",film,composer,human,country of citizenship,country,901.0,340.0,0.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of The Lord of the Rings: The Two Towers is,True,True,False,False,False
375,16678,Q232009,P86,Q313362,P27,Q142,Harry Potter and the Deathly Hallows – Part 2,Alexandre Desplat,France,['Harry Potter and the Deathly Hallows: Part 2'],['Alexandre Michel Gérard Desplat'],"['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']",film,composer,human,country of citizenship,country,10658.0,3098.0,36.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of Harry Potter and the Deathly Hallows – Part 2 is,True,True,False,False,False
308,16860,Q181086,P272,Q126399,P159,Q39561,A Clockwork Orange,Warner Bros.,Burbank,['Clockwork Orange'],"['Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures', 'Warner Bros. Entertainment Inc.']","['Burbank, California', 'Burbank, CA']",film,production company,film production company,headquarters location,city,1794.0,1069.0,60.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced A Clockwork Orange is,True,True,False,False,False
114,17202,Q190050,P495,Q30,P36,Q61,Fight Club,United States of America,"Washington, D.C.",['FightClub'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",film,country of origin,country,capital,city,171.0,23908.0,25766.0,the country of origin of {},the capital of {},the capital of the country of origin of Fight Club is,True,True,False,False,False
386,17508,Q54274,P57,Q295463,P27,Q30,Pirates of the Caribbean: At World's End,Gore Verbinski,United States of America,"[""At World's End"", ""Pirates of the Caribbean 3: At World's End"", 'POTC3']","['Gregor Verbinski', 'Verbinski']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film,director,human,country of citizenship,country,2541.0,47117.0,10718.0,the director of {},the country of citizenship of {},the country of citizenship of the director of Pirates of the Caribbean: At World's End is,True,True,False,False,False
132,17610,Q18636742,P495,Q30,P36,Q61,The Light Between Oceans,United States of America,"Washington, D.C.",['Light Between Oceans'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",film,country of origin,country,capital,city,198.0,20.0,689.0,the country of origin of {},the capital of {},the capital of the country of origin of The Light Between Oceans is,True,True,False,False,False
322,17927,Q105031,P272,Q434841,P112,Q134382,Home Alone,20th Century Studios,William Fox,['Home Alone 1'],"['TCF', '20th Century Fox', '20th Century Fox Pictures', 'Twentieth (20th) Century Fox Film Corporation', 'Twentieth Century Fox', 'Twentieth Century Fox Film Corporation', 'Twentieth Century Studios', 'Twentieth Century-Fox Film Corporation']","['Wilhelm Fuchs', 'Wilhelm Fried Fuchs']",film,production company,film production company,founded by,human,1478.0,476.0,2744.0,the company that produced {},the founder of {},the founder of the company that produced Home Alone is,True,True,False,False,False
333,17930,Q105031,P272,Q434841,P127,Q7414,Home Alone,20th Century Studios,The Walt Disney Company,['Home Alone 1'],"['TCF', '20th Century Fox', '20th Century Fox Pictures', 'Twentieth (20th) Century Fox Film Corporation', 'Twentieth Century Fox', 'Twentieth Century Fox Film Corporation', 'Twentieth Century Studios', 'Twentieth Century-Fox Film Corporation']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']",film,production company,film production company,owned by,public company,1415.0,47117.0,10842.0,the company that produced {},the owner of {},the owner of the company that produced Home Alone is,True,True,False,False,False
379,18001,Q467053,P57,Q51506,P22,Q5497282,A Bridge Too Far,Richard Attenborough,Frederick Attenborough,['Bridge Too Far'],"['Baron Attenborough', 'Richard Samuel Attenborough', 'Richard Samuel Attenborough, Baron Attenborough', 'The Lord Attenborough']","['Frederick Levi Attenborough', 'F. L. Attenborough']",film,director,human,father,human,18481.0,17568.0,354.0,the director of {},the father of {},the father of the director of A Bridge Too Far is,True,True,False,False,False
110,18103,Q18225084,P495,Q30,P36,Q61,The Hateful Eight,United States of America,"Washington, D.C.","['Hateful 8', 'Hateful Eight', 'The Hateful 8']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",film,country of origin,country,capital,city,10466.0,434.0,15899.0,the country of origin of {},the capital of {},the capital of the country of origin of The Hateful Eight is,True,True,False,False,False
376,18380,Q163038,P162,Q7374,P27,Q145,Psycho,Alfred Hitchcock,United Kingdom,"[""Alfred Hitchcock's Psycho"", 'Psycho 1960']","['Hitchcock', 'Alfred Joseph Hitchcock', 'Sir Alfred Hitchcock', 'Sir Alfred Joseph Hitchcock']","['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",film,producer,human,country of citizenship,country,12151.0,380.0,799.0,the producer of {},the country of citizenship of {},the country of citizenship of the producer of Psycho is,True,True,False,False,False
357,18504,Q116928,P86,Q313362,P27,Q142,The Twilight Saga: New Moon,Alexandre Desplat,France,['Twilight Saga: New Moon'],['Alexandre Michel Gérard Desplat'],"['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']",film,composer,human,country of citizenship,country,7870.0,65.0,87.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of The Twilight Saga: New Moon is,True,True,False,False,False
118,18651,Q221113,P495,Q30,P85,Q44696,A.I. Artificial Intelligence,United States of America,The Star-Spangled Banner,"['AI', 'Artificial Intelligence', 'A.I.', 'A.I.: Artificial Intelligence', 'Artificial Intelligence: A.I.']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,13971.0,1207.0,624.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of A.I. Artificial Intelligence is,True,True,False,False,False
65,18799,Q1155695,P495,Q8646,P85,Q156136,The Grandmaster,Hong Kong,March of the Volunteers,['Grandmaster'],"['HKG', 'HK', 'Hongkong', 'hk', '🇭🇰', 'China Hong Kong', 'HKSAR', 'Hong Kong SAR', 'Hong Kong SAR, China', 'Hong Kong Special Administrative Region', 'Hong Kong, China', 'xiang gang']","['Yìyǒngjūn Jìnxíngqǔ', 'National anthem of China']",film,country of origin,city,anthem,musical work/composition,64.0,82.0,125.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of The Grandmaster is,True,True,False,False,False
301,18840,Q1214303,P272,Q186941,P127,Q822314,The Lady from Shanghai,Columbia Pictures,Sony Pictures,['Lady from Shanghai'],"['Columbia Pictures Corporation', 'Columbia Pictures Entertainment', 'Columbia Pictures Industries, Inc.', 'CPII']","['SPE', 'Columbia Pictures Entertainment, Inc.', 'Sony Pictures Entertainment Inc.', 'Sony Pictures Entertainment, Inc.']",film,production company,film production company,owned by,film production company,414.0,0.0,22.0,the company that produced {},the owner of {},the owner of the company that produced The Lady from Shanghai is,True,True,False,False,False
104,19077,Q41483,P495,Q38,P85,Q187,"The Good, the Bad and the Ugly",Italy,Il Canto degli Italiani,"['Good, the Bad and the Ugly', 'Il buono, il brutto, il cattivo', 'Magnificent Rogues', 'The Good, the Ugly, the Bad', 'The Magnificent Rogues']","['ITA', 'Italia', 'IT', '🇮🇹', 'Italian Republic', 'Repubblica Italiana', 'Republic of Italy']","['Brothers of Italy', ""Fratelli d'Italia"", 'Inno di Mameli', ""Mameli's Hymn"", 'The Song of the Italians']",film,country of origin,country,anthem,musical work/composition,2341.0,713.0,363.0,the country of origin of {},the national anthem of {},"the national anthem of the country of origin of The Good, the Bad and the Ugly is",True,True,False,False,False
97,19081,Q15140437,P495,Q30,P85,Q44696,Terminator Genisys,United States of America,The Star-Spangled Banner,"['T5', 'Terminator 5']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,250.0,47117.0,24833.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of Terminator Genisys is,True,True,False,False,False
306,19218,Q31188935,P272,Q434841,P127,Q7414,Dark Phoenix,20th Century Studios,The Walt Disney Company,"['X-Men Dark Phoenix', 'X-Men: Dark Phoenix']","['TCF', '20th Century Fox', '20th Century Fox Pictures', 'Twentieth (20th) Century Fox Film Corporation', 'Twentieth Century Fox', 'Twentieth Century Fox Film Corporation', 'Twentieth Century Studios', 'Twentieth Century-Fox Film Corporation']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']",film,production company,film production company,owned by,public company,4837.0,47117.0,6344.0,the company that produced {},the owner of {},the owner of the company that produced Dark Phoenix is,True,True,False,False,False
334,19329,Q290679,P272,Q434841,P127,Q7414,The Seven Year Itch,20th Century Studios,The Walt Disney Company,['Seven Year Itch'],"['TCF', '20th Century Fox', '20th Century Fox Pictures', 'Twentieth (20th) Century Fox Film Corporation', 'Twentieth Century Fox', 'Twentieth Century Fox Film Corporation', 'Twentieth Century Studios', 'Twentieth Century-Fox Film Corporation']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']",film,production company,film production company,owned by,public company,15592.0,2740.0,8619.0,the company that produced {},the owner of {},the owner of the company that produced The Seven Year Itch is,True,True,False,False,False
109,19697,Q19750881,P495,Q142,P38,Q4916,The Neon Demon,France,Euro,['Neon Demon'],"['French Republic', 'FRA', 'fr', 'FR', 'Republic of France', 'the Hexagon']","['EUR', '💶', '€', 'euros']",film,country of origin,country,currency,currency,10041.0,21.0,70.0,the country of origin of {},the currency of {},the currency of the country of origin of The Neon Demon is,True,True,False,False,False
331,19725,Q476726,P272,Q434841,P112,Q134382,Night at the Museum: Battle of the Smithsonian,20th Century Studios,William Fox,"['Night at the Museum 2', 'Night at the Museum 2: Battle of the Smithsonian']","['TCF', '20th Century Fox', '20th Century Fox Pictures', 'Twentieth (20th) Century Fox Film Corporation', 'Twentieth Century Fox', 'Twentieth Century Fox Film Corporation', 'Twentieth Century Studios', 'Twentieth Century-Fox Film Corporation']","['Wilhelm Fuchs', 'Wilhelm Fried Fuchs']",film,production company,film production company,founded by,human,9.0,23908.0,11158.0,the company that produced {},the founder of {},the founder of the company that produced Night at the Museum: Battle of the Smithsonian is,True,True,False,False,False
313,19764,Q18199332,P272,Q126399,P159,Q39561,Fantastic Beasts: The Secrets of Dumbledore,Warner Bros.,Burbank,"['Fantastic Beasts 3', 'Fantastic Beasts III', 'Fantastic Beasts Three']","['Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures']","['Burbank, California', 'Burbank, CA']",film,production company,film production company,headquarters location,city,24.0,47117.0,6344.0,the company that produced {},the headquarters location of {},the headquarters location of the company that produced Fantastic Beasts: The Secrets of Dumbledore is,True,True,False,False,False
384,19983,Q463313,P57,Q250545,P27,Q408,Romeo + Juliet,Baz Luhrmann,Australia,"[""William Shakespeare's Romeo & Juliet"", ""William Shakespeare's Romeo + Juliet""]","['Bazmark Luhrmann', 'Mark Anthony Luhrmann']","['Oz', 'AU', 'Down Under', 'New Holland', 'Stria', 'au', 'AUS', 'Commonwealth of Australia', 'Ꜷ', 'Aussieland', 'Straya', 'New Hollandia', 'Stralia', 'Nova Hollandia']",film,director,human,country of citizenship,country,340.0,8659.0,613.0,the director of {},the country of citizenship of {},the country of citizenship of the director of Romeo + Juliet is,True,True,False,False,False
358,20258,Q21062112,P57,Q43203,P27,Q30,Sully,Clint Eastwood,United States of America,['Sully: The IMAX 2D Experience'],"['Clinton ""Clint"" Eastwood, Jr.', 'Clinton Eastwood', 'Clinton Eastwood Jr.']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'US', 'America', 'United States', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film,director,human,country of citizenship,country,26855.0,30520.0,47117.0,the director of {},the country of citizenship of {},the country of citizenship of the director of Sully is,True,True,False,False,False
