,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
262,6653,Q66892995,P86,Q175195,P264,Q1063242,Here Comes the Flood,Peter Gabriel,Charisma,['Jetzt kommt die Flut'],"['Peter B. Gabriel', 'Peter Brian Gabriel']","['Charisma Records', 'The Famous Charisma Label']",musical work/composition,composer,human,record label,record label,2341.0,473.0,910.0,the composer of {},the record label of {},the record label of the composer of Here Comes the Flood is,True,False,True,False,False
232,6688,Q3015622,P175,Q175195,P27,Q145,Shock the Monkey,Peter Gabriel,United Kingdom,['Schock den Affen'],"['Peter B. Gabriel', 'Peter Brian Gabriel']","['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",musical work/composition,performer,human,country of citizenship,country,5681.0,313.0,522.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Shock the Monkey is,True,False,True,False,False
242,6954,Q6319889,P86,Q48184,P264,Q311439,Játékok,György Kurtág,ECM Records,"['Games', 'Jatekok']",['Kurtág György'],"['ECM', 'Editions of Contemporary Music']",musical work/composition,composer,human,record label,record label,6388.0,470.0,12.0,the composer of {},the record label of {},the record label of the composer of Játékok is,True,False,True,False,False
365,7136,Q300385,P175,Q1299,P264,Q208909,A Day in the Life,The Beatles,Parlophone,"['Day in the Life, A']","['Beatles', 'Fab Four', 'John, Paul, George, and Ringo', 'The Beattles', 'The Lads from Liverpool']","['Parlophone Communications', 'Parlophone Records', 'Parlophone UK']",musical work/composition,performer,musical group,record label,record label,26855.0,3932.0,47117.0,the performer of {},the record label of {},the record label of the performer of A Day in the Life is,True,False,True,False,False
362,7140,Q300385,P175,Q1299,P264,Q3896178,A Day in the Life,The Beatles,Parlophon,"['Day in the Life, A']","['Beatles', 'Fab Four', 'John, Paul, George, and Ringo', 'The Beattles', 'The Lads from Liverpool']",['Dischi Parlophon'],musical work/composition,performer,musical group,record label,record label,34189.0,1776.0,0.0,the performer of {},the record label of {},the record label of the performer of A Day in the Life is,True,False,True,False,False
274,7148,Q300385,P86,Q1203,P27,Q145,A Day in the Life,John Lennon,United Kingdom,"['Day in the Life, A']","['John Ono Lennon', 'John Winston Lennon', 'John Winston Ono Lennon', 'Lennon John']","['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",musical work/composition,composer,human,country of citizenship,country,13929.0,0.0,47117.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of A Day in the Life is,True,True,True,False,False
370,7275,Q592696,P175,Q219874,P495,Q30,Y.M.C.A.,Village People,United States of America,['YMCA'],['the Village People'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",musical work/composition,performer,musical group,country of origin,country,4223.0,682.0,250.0,the performer of {},the country of origin of {},the country of origin of the performer of Y.M.C.A. is,True,True,True,False,False
261,7371,Q4563385,P86,Q269094,P27,Q30,"Bewitched, Bothered and Bewildered",Richard Rodgers,United States of America,"['Bewitched', 'Bewitched Bothered and Bewildered']",['Richard Charles Rodgers'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",musical work/composition,composer,human,country of citizenship,country,3278.0,24.0,16636.0,the composer of {},the country of citizenship of {},"the country of citizenship of the composer of Bewitched, Bothered and Bewildered is",True,True,True,False,False
273,7468,Q210991,P86,Q254,P26,Q84464,"Piano Concerto No.20 in D minor, K.466",Wolfgang Amadeus Mozart,Constanze Mozart,['Piano Concerto No. 20 (Mozart)'],"['Mozart', 'W. A. Mozart', 'Apollo Mozzart', 'Joannes Chrysostomus Wolfgangus Amadeus Mozart', 'Joannes Chrysostomus Wolfgangus Theophilus Amadeus Mozart', 'Johann Chrysostom Wolfgang Amadeus Mozart', 'Johann Chrysostomos Wolfgang Gottlieb Mozart', 'Johannes Chrisostomus Wolfgangus Theophilus Mozart', 'Mozhate', 'V. A. Mocartas', 'Volphnkank Amedaios Motsart', 'Wolfgang Amadè Mozart', 'Wolfgang Amadeus Chrysostom Mozart', 'Wolfgang Gottlieb Mozart', 'Wolfgango Amadeo Mozart']","['Constanze Nissen', 'Constanze Weber', 'Maria Constanze Cäcilia Josepha Johanna Aloysia Weber', 'Maria Constanze Caecilia Josepha Johanna Aloisia Mozart']",musical work/composition,composer,human,spouse,human,26855.0,3932.0,530.0,the composer of {},the spouse of {},"the spouse of the composer of Piano Concerto No.20 in D minor, K.466 is",True,False,True,False,False
278,7627,Q278596,P86,Q7302,P800,Q207732,Water Music,George Frideric Handel,Messiah,"['Water Music, HWV 348—350', 'HWV 348–350']","['Handel', 'Händel', 'George Frederick Handel', 'G. F. Handel', 'G. F. Händel', 'Georg Friedrich Händel', 'George Frideric']","['The Messiah', ""Handel's Messiah"", 'HWV 56', 'Messiah, HWV 56']",musical work/composition,composer,human,notable work,musical work/composition,474.0,6.0,10572.0,the composer of {},the most notable work of {},the most notable work of the composer of Water Music is,True,True,True,False,False
224,7633,Q383357,P86,Q109612,P264,Q885833,'Round Midnight,Thelonious Monk,Blue Note,['Round Midnight'],"['Thelonious S. Monk', 'Thelonious Sphere Monk']","['Blue Note Records', 'LC 00133', 'LC 0133']",musical work/composition,composer,human,record label,record label,689.0,11.0,215.0,the composer of {},the record label of {},the record label of the composer of 'Round Midnight is,True,False,True,False,False
203,7752,Q965040,P86,Q154770,P27,Q40,Pierrot Lunaire,Arnold Schoenberg,Austria,"['Dreimal sieben Gedichte aus Albert Girauds ""Pierrot lunaire""', 'Op. 21', 'Pierrot Lunaire, Op. 21', 'Schoenberg Op. 21', 'Schönberg Op. 21']","['A. Schenberg', 'A. Shenberg', 'Arnolʹd Shenberg', 'Arnold Franz Walter Schoenberg', 'Arnold Franz Walter Schönberg', 'Arnold Schonberg', 'Arnold Schönberg']","['AT', 'AUT', 'Österreich', 'Republic of Austria', 'Republik Österreich', '🇦🇹']",musical work/composition,composer,human,country of citizenship,country,6591.0,47117.0,10842.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of Pierrot Lunaire is,True,True,True,False,False
540,8622,Q14524548,P264,Q45282,P159,Q8684,Seventeen,Pledis Entertainment,Seoul,['Seventeen (band)'],['Pledis'],"['Seoul Special City', 'Wiryeseong', 'Hanyang', 'Gyeongseong', 'Hanseong', 'Keijō', 'Keijou', 'Namgyeong', ""Sŏul T'ŭkpyŏlsi""]",musical group,record label,record label,headquarters location,city,2526.0,1543.0,35.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Seventeen is,True,True,True,False,False
509,8764,Q170599,P264,Q1238400,P159,Q84,Arctic Monkeys,Domino Recording Company,London,['The Death Ramps'],"['Domino', 'Domino Recording Co.']","['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",musical group,record label,record label,headquarters location,city,2266.0,31.0,14137.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Arctic Monkeys is,True,False,True,False,False
517,8835,Q846373,P264,Q43327,P112,Q355288,The Temptations,Motown,Berry Gordy,['Temptations'],['Motown Records'],"['Berry Gordy III', 'Berry Gordy Jr.']",musical group,record label,record label,founded by,human,2341.0,713.0,363.0,the record label of {},the founder of {},the founder of the record label of The Temptations is,True,True,True,False,False
489,8972,Q166883,P264,Q846383,P159,Q17,Ikimono-gakari,Epic Records Japan,Japan,"['best anime', 'band']",['Epic/Sony Records'],"['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",musical group,record label,record label,headquarters location,country,22411.0,16911.0,47117.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Ikimono-gakari is,True,True,True,False,False
508,9307,Q282104,P264,Q50595,P112,Q490938,Big Bang,YG Entertainment,Yang Hyun-suk,"['Bigbang', 'BIGBANG']","['Y.G Entertainment Inc.', 'YG', 'YGENT']","['Yang Hyun Suk', 'Yang Hyun-Suk']",musical group,record label,record label,founded by,human,13929.0,47117.0,10842.0,the record label of {},the founder of {},the founder of the record label of Big Bang is,True,True,True,False,False
487,9443,Q1051182,P264,Q240804,P159,Q84,Nick Cave and the Bad Seeds,Mute Records,London,['Nick Cave & the Bad Seeds'],['Mute'],"['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",musical group,record label,record label,headquarters location,city,4223.0,682.0,250.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Nick Cave and the Bad Seeds is,True,False,True,False,False
523,9645,Q208211,P264,Q438628,P112,Q334288,Dead Kennedys,Alternative Tentacles,Jello Biafra,"['DK Kennedys', 'The Dead Kennedys']",['Alternative Tentacles Records'],"['Eric Boucher', 'Eric R. Boucher', 'Eric Reed Boucher']",musical group,record label,record label,founded by,human,137.0,5040.0,953.0,the record label of {},the founder of {},the founder of the record label of Dead Kennedys is,True,False,True,False,False
483,9646,Q208211,P264,Q438628,P159,Q62,Dead Kennedys,Alternative Tentacles,San Francisco,"['DK Kennedys', 'The Dead Kennedys']",['Alternative Tentacles Records'],"['SF', 'Frisco', 'SFO', 'The City by the Bay', 'The Golden City', 'Paris of the West', 'San Francisco, California', 'Baghdad by the Bay', 'City and County of San Francisco', 'San Fran', 'San Francisco County', 'San Francisco County, California', 'San Francisco, CA']",musical group,record label,record label,headquarters location,city,2573.0,5040.0,953.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Dead Kennedys is,True,True,True,False,False
36,9796,Q1532854,P495,Q145,P36,Q84,The Stranglers,United Kingdom,London,['Stranglers'],"['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']","['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",musical group,country of origin,country,capital,city,4357.0,47117.0,24833.0,the country of origin of {},the capital of {},the capital of the country of origin of The Stranglers is,True,True,True,False,False
527,10003,Q1231930,P264,Q3622704,P159,Q490,Matia Bazar,Ariston,Milan,"['Matia Bazaar', 'Matia Bazzar']","['Ariston Music', 'Ariston Records']","['Milan, Italy', 'Milano', 'Mailand', 'Milano, Italy', 'Milan, Lombardy']",musical group,record label,record label,headquarters location,city,5819.0,16636.0,2506.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Matia Bazar is,True,False,True,False,False
498,10175,Q653480,P264,Q43327,P112,Q355288,Four Tops,Motown,Berry Gordy,"['The Four Aims', 'The Four Tops']",['Motown Records'],"['Berry Gordy III', 'Berry Gordy Jr.']",musical group,record label,record label,founded by,human,26855.0,2612.0,1903.0,the record label of {},the founder of {},the founder of the record label of Four Tops is,True,True,True,False,False
506,10634,Q1242174,P264,Q3684977,P159,Q490,Pooh,CGD,Milan,['I Pooh'],"['CGD - Compagnia Generale del Disco', 'CGD (record label)', 'Compagnia Generale del Disco', 'LC 0150']","['Milan, Italy', 'Milano', 'Mailand', 'Milano, Italy', 'Milan, Lombardy']",musical group,record label,record label,headquarters location,city,22411.0,218.0,2441.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Pooh is,True,False,True,False,False
536,10638,Q576983,P264,Q56509567,P159,Q585,Karpe,Apen & Kjeften,Oslo,['Karpe Diem'],"['Apen & Kjeften AS', 'APEN OG KJEFTEN AS']","['Christiania', 'Kristiania', 'NOOSL', 'Oslo, Norway']",musical group,record label,record label,headquarters location,city,2573.0,5040.0,953.0,the record label of {},the headquarters location of {},the headquarters location of the record label of Karpe is,True,True,True,False,False
109,10811,Q1138433,P495,Q17,P36,Q1490,TM Network,Japan,Tokyo,"['TMN', 'T.M. Network', 'TM NETWORK']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",musical group,country of origin,country,capital,city,11657.0,47117.0,24833.0,the country of origin of {},the capital of {},the capital of the country of origin of TM Network is,True,True,True,False,False
482,10826,Q1138433,P264,Q846383,P159,Q17,TM Network,Epic Records Japan,Japan,"['TMN', 'T.M. Network', 'TM NETWORK']",['Epic/Sony Records'],"['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",musical group,record label,record label,headquarters location,country,5676.0,383.0,328.0,the record label of {},the headquarters location of {},the headquarters location of the record label of TM Network is,True,True,True,False,False
497,10834,Q862520,P264,Q1238400,P159,Q84,The Last Shadow Puppets,Domino Recording Company,London,['TLSP'],"['Domino', 'Domino Recording Co.']","['Augusta', 'Lond.', 'Londinium', 'London, United Kingdom', 'Lunden', 'Greater London', 'London, England', 'LDN', 'Big Smoke', 'London U.K.', 'London UK', 'London, UK', 'Londinio', 'Trinovantum', 'Kaerlud', 'Karelundein', 'Llan Dian', 'Llyn Dain', 'Loñ', 'Lon.', 'Loñ.', 'Londini', 'Londiniensium', 'Londinion', 'Loniniensi', 'Lundenburgh', 'Lundenburh', 'Lundenwic', 'the Big Smoke']",musical group,record label,record label,headquarters location,city,80.0,0.0,5040.0,the record label of {},the headquarters location of {},the headquarters location of the record label of The Last Shadow Puppets is,True,False,True,False,False
466,11812,Q2104471,P127,Q7414,P169,Q532423,Disney Music Group,The Walt Disney Company,Bob Iger,"['DMG', 'Walt Disney Music Publishing', 'Buena Vista Music Group']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']","['Robert A. Iger', 'Robert Allen ""Bob"" Iger', 'Robert Allen Iger', 'Robert Iger']",record label,owned by,public company,chief executive officer,human,26855.0,66.0,25416.0,the owner of {},the chief executive officer of {},the chief executive officer of the owner of Disney Music Group is,True,True,True,False,False
