,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
102,10780,Q573067,P495,Q30,P38,Q4917,The Gaslight Anthem,United States of America,United States dollar,['TGA'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars', '$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$']",musical group,country of origin,country,currency,currency,5819.0,47117.0,10842.0,the country of origin of {},the currency of {},the currency of the country of origin of The Gaslight Anthem is,True,True,True,False,False
207,12653,Q627333,P50,Q42511,P800,Q213019,The Time Machine: An Invention,H. G. Wells,The War of the Worlds,['The Time Machine'],"['Wells, Herbert George', 'H.G. Wells', 'Herbert Wells', 'Herbert G. Wells', 'Herbert George Wells']",['War of the Worlds'],literary work,author,human,notable work,literary work,9940.0,347.0,1181.0,the author of {},the most notable work of {},the most notable work of the author of The Time Machine: An Invention is,True,False,True,False,False
215,12757,Q546203,P50,Q1398,P800,Q674439,Eclogues,Virgil,Georgics,"['Bugeilgerddi Fyrsil', 'Bucoliche', 'Bucolics', 'Verg. Ecl.']","['Vergil', 'Mantuan Swan', 'Publius Vergilius Maro', 'Swan of Mantua']","['G.', 'Georgica', 'Verg. G.', 'Geo.', 'Georgicae', 'Georgicas', 'Georgicon', ""Vergil's Georgics""]",literary work,author,human,notable work,literary work,34189.0,1776.0,6140.0,the author of {},the most notable work of {},the most notable work of the author of Eclogues is,True,False,True,False,False
217,12763,Q460583,P50,Q5686,P800,Q164974,The Pickwick Papers,Charles Dickens,Oliver Twist,['The Posthumous Papers of the Pickwick Club'],"['Dickens', 'Boz', 'C. Dickens', 'Charles John Huffam Dickens']","['The Adventures of Oliver Twist', ""The Parish Boy's Progress""]",literary work,author,human,notable work,literary work,12151.0,799.0,380.0,the author of {},the most notable work of {},the most notable work of the author of The Pickwick Papers is,True,False,True,False,False
63,13069,Q265954,P495,Q30,P85,Q44696,Slaughterhouse-Five,United States of America,The Star-Spangled Banner,"[""Slaughterhouse Five or, The Children's Crusade""]","['America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA']","['Star-Spangled Banner', 'The Star Spangled Banner']",literary work,country of origin,country,anthem,musical work/composition,2266.0,3830.0,14137.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of Slaughterhouse-Five is,True,True,True,False,False
151,13171,Q289130,P50,Q9204,P26,Q465594,The Last Battle,C. S. Lewis,Joy Davidman,"['The Chronicles of Narnia, book 7', 'the last Narnia book', 'Last Battle']","['Clive Lewis', 'Clive Hamilton', 'C.S. Lewis', 'Clive Staples Lewis', 'CS Lewis', 'N. W. Clerk']",['Helen Joy Davidman'],literary work,author,human,spouse,human,5878.0,0.0,23908.0,the author of {},the spouse of {},the spouse of the author of The Last Battle is,True,False,True,False,False
234,13173,Q289130,P50,Q9204,P800,Q483412,The Last Battle,C. S. Lewis,The Chronicles of Narnia,"['The Chronicles of Narnia, book 7', 'the last Narnia book', 'Last Battle']","['Clive Lewis', 'Clive Hamilton', 'C.S. Lewis', 'Clive Staples Lewis', 'CS Lewis', 'N. W. Clerk']","['Lioncon', 'Narnia heptalogy', 'Narnia series']",literary work,author,human,notable work,novel series,7357.0,1134.0,884.0,the author of {},the most notable work of {},the most notable work of the author of The Last Battle is,True,True,True,False,False
155,13519,Q372941,P50,Q8018,P800,Q212318,Confessions,Augustine of Hippo,The City of God,['The Confessions of St. Augustine'],"['Augustinus', 'Saint Augustine', 'St. Augustine', 'Augustine', 'bishop of Hippo', 'Augustinus, Aurelius', 'Aurelius Augustine', 'Aurelius Augustinus', 'Aurelius Augustinus Hipponensis', 'Saint Augustine of Hippo', 'Saint Austin', 'St. Augoustinos', 'St. Augustine of Hippo']","['Concerning the City of God Against the Pagans', 'The City of God Against the Pagans', 'De civitate Dei contra paganos']",literary work,author,human,notable work,literary work,5567.0,2953.0,165.0,the author of {},the most notable work of {},the most notable work of the author of Confessions is,True,False,True,False,False
191,13522,Q331669,P50,Q9204,P26,Q465594,The Silver Chair,C. S. Lewis,Joy Davidman,"['Silver Chair', 'The Chronicles of Narnia, book 4', 'The Chronicles of Narnia, book 6 (late reissue)', 'the fourth Narnia book']","['Clive Lewis', 'Clive Hamilton', 'C.S. Lewis', 'Clive Staples Lewis', 'CS Lewis', 'N. W. Clerk']",['Helen Joy Davidman'],literary work,author,human,spouse,human,561.0,0.0,4.0,the author of {},the spouse of {},the spouse of the author of The Silver Chair is,True,False,True,False,False
144,13524,Q331669,P50,Q9204,P800,Q483412,The Silver Chair,C. S. Lewis,The Chronicles of Narnia,"['Silver Chair', 'The Chronicles of Narnia, book 4', 'The Chronicles of Narnia, book 6 (late reissue)', 'the fourth Narnia book']","['Clive Lewis', 'Clive Hamilton', 'C.S. Lewis', 'Clive Staples Lewis', 'CS Lewis', 'N. W. Clerk']","['Lioncon', 'Narnia heptalogy', 'Narnia series']",literary work,author,human,notable work,novel series,18548.0,5619.0,703.0,the author of {},the most notable work of {},the most notable work of the author of The Silver Chair is,True,True,True,False,False
27,13799,Q475589,P495,Q30,P85,Q44696,A Princess of Mars,United States of America,The Star-Spangled Banner,['Under the Moons of Mars'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",literary work,country of origin,country,anthem,musical work/composition,19.0,0.0,0.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of A Princess of Mars is,True,True,True,False,False
238,13957,Q1771810,P50,Q181659,P800,Q116546,A Wizard of Earthsea,Ursula K. Le Guin,Earthsea series,"['Earthsea trilogy, book 1', 'Earthsea, book 1', 'the first book of Earthsea', 'The Wizard of Earthsea']","['Ursula Kroeber', 'Ursula Kroeber Le Guin', 'Ursula Le Guin']","['Earthsea', 'Earthsea Cycle']",literary work,author,human,notable work,novel series,143770.0,1563.0,1181.0,the author of {},the most notable work of {},the most notable work of the author of A Wizard of Earthsea is,True,True,True,False,False
171,13997,Q331651,P50,Q892,P800,Q79762,The Children of Húrin,J. R. R. Tolkien,The Silmarillion,['The Children of Hurin'],"['Tolkien', 'J-R-R Tolkien', 'J.R.R. Tolkien', 'John R. R. Tolkien', 'John Ronald Reuel Tolkien', 'John Tolkien', 'J.R.R Tolkien']",['Silmarillion'],literary work,author,human,notable work,literary work,11657.0,9676.0,47117.0,the author of {},the most notable work of {},the most notable work of the author of The Children of Húrin is,True,False,True,False,False
165,14098,Q607276,P50,Q607588,P800,Q607112,The Dark Forest,Liu Cixin,The Three-Body Problem,"['187J3X1', 'Three Body II: The Dark Forest']",['Cixin Liu'],['Three-Body Problem'],literary work,author,human,notable work,literary work,24284.0,10631.0,4560.0,the author of {},the most notable work of {},the most notable work of the author of The Dark Forest is,True,True,True,False,False
218,14148,Q963659,P50,Q5686,P800,Q460583,Dombey and Son,Charles Dickens,The Pickwick Papers,"['Dealings with the Firm of Dombey and Son: Wholesale, Retail and for Exportation', 'Dealings with the firm of Dombey and son']","['Dickens', 'Boz', 'C. Dickens', 'Charles John Huffam Dickens']",['The Posthumous Papers of the Pickwick Club'],literary work,author,human,notable work,literary work,26855.0,1906.0,740.0,the author of {},the most notable work of {},the most notable work of the author of Dombey and Son is,True,False,True,False,False
184,14178,Q839800,P50,Q34981,P800,Q1564644,Foundation and Empire,Isaac Asimov,Foundation series,['The Man Who Upset the Universe'],"['Asimov', 'Paul French', 'Isaak Osimov', 'Isaak Ozimov']",['The Foundation Series'],literary work,author,human,notable work,novel series,18548.0,7616.0,47117.0,the author of {},the most notable work of {},the most notable work of the author of Foundation and Empire is,True,True,True,False,False
71,14271,Q1897870,P495,Q30,P85,Q44696,The Color Purple,United States of America,The Star-Spangled Banner,['Color Purple'],"['US', 'America', 'United States', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",literary work,country of origin,country,anthem,musical work/composition,12151.0,1201.0,6.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of The Color Purple is,True,True,True,False,False
14,14465,Q1552885,P495,Q17,P38,Q8146,Moribito: Guardian of the Spirit,Japan,yen,['Seirei no Moribito'],"['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']","['¥', 'Japanese yen', 'JPY']",literary work,country of origin,country,currency,currency,11657.0,9676.0,1001.0,the country of origin of {},the currency of {},the currency of the country of origin of Moribito: Guardian of the Spirit is,True,True,True,False,False
23,14945,Q3335922,P495,Q142,P38,Q4916,Napoléon,France,Euro,['Napoleon'],"['French Republic', 'FRA', 'fr', 'FR', 'Republic of France', 'the Hexagon']","['EUR', '💶', '€', 'euros']",film,country of origin,country,currency,currency,564.0,23908.0,11158.0,the country of origin of {},the currency of {},the currency of the country of origin of Napoléon is,True,True,True,False,False
188,15186,Q65768604,P57,Q2388576,P800,Q22665878,Thor: Love and Thunder,Taika Waititi,Thor: Ragnarok,['Thor 4'],"['Taika Cohen', 'Taika David Cohen', 'Taika David Waititi', 'Taika Waititi', 'T. Cohen']","['Thor 3', 'Thor Ragnarok', 'thor:Ragnarok']",film,director,human,notable work,film,1250.0,5040.0,1437.0,the director of {},the most notable work of {},the most notable work of the director of Thor: Love and Thunder is,True,True,True,False,False
37,15519,Q181069,P495,Q30,P85,Q44696,Star Wars: Episode II – Attack of the Clones,United States of America,The Star-Spangled Banner,"['Attack of the Clones', 'Star Wars: Episode II -- Attack of the Clones']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,73.0,0.0,0.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of Star Wars: Episode II – Attack of the Clones is,True,True,True,False,False
77,15687,Q127367,P495,Q664,P38,Q1472704,The Lord of the Rings: The Fellowship of the Ring,New Zealand,New Zealand dollar,"['Lord of the Rings', 'Lord of the Rings: The Fellowship of the Ring', 'The Fellowship of the Ring']","['Aotearoa', 'Aotearoa New Zealand', 'Dominion of New Zealand', 'nz', 'NZ', '🇳🇿', 'NZL', 'New Zeeland', 'Nova Zelandia', 'Zeelandia Nova', 'Zelandia Nova']","['$', 'dollar', 'dollars', 'NZD', 'NZ$']",film,country of origin,country,currency,currency,386.0,0.0,65.0,the country of origin of {},the currency of {},the currency of the country of origin of The Lord of the Rings: The Fellowship of the Ring is,True,True,True,False,False
84,18117,Q221168,P495,Q30,P85,Q44696,X-Men: The Last Stand,United States of America,The Star-Spangled Banner,"['X-Men 3', 'X-Men 3 - The Last Stand']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,105.0,23908.0,25766.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of X-Men: The Last Stand is,True,True,True,False,False
21,18617,Q19829521,P495,Q30,P38,Q4917,The Fate of the Furious,United States of America,United States dollar,"['F8', 'F8 of the Furious', 'Fast & Furious 8', 'Fast 8', 'Fate of the Furious', 'The Fate of the Furious 3D', 'The Fate of the Furious: The IMAX 3D Experience', 'Fast and Furious 8', 'Furious 8']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars']",film,country of origin,country,currency,currency,33.0,6140.0,1029.0,the country of origin of {},the currency of {},the currency of the country of origin of The Fate of the Furious is,True,True,True,False,False
98,18655,Q579757,P495,Q30,P85,Q44696,Star Trek VI: The Undiscovered Country,United States of America,The Star-Spangled Banner,"['Undiscovered Country', 'Star Trek 6', 'The Undiscovered Country']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film,country of origin,country,anthem,musical work/composition,131.0,2744.0,648.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of Star Trek VI: The Undiscovered Country is,True,True,True,False,False
160,20617,Q20444585,P162,Q315484,P800,Q475693,The Handmaiden,Park Chan-wook,Oldboy,"['Mademoiselle', 'Agassi', 'Handmaiden', 'Agasshi', '아가씨']","['Chan-wook Park', 'Park Chan-uk']","['Oldeuboi', 'Oldŭboi', '올드보이']",film,producer,human,notable work,film,7.0,7446.0,2066.0,the producer of {},the most notable work of {},the most notable work of the producer of The Handmaiden is,True,True,True,False,False
81,20872,Q492089,P495,Q30,P38,Q4917,The Adjustment Bureau,United States of America,United States dollar,['Adjustment Bureau'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['$', 'dollar', 'dollars', 'USD', 'buck', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$']",film,country of origin,country,currency,currency,162.0,15899.0,4781.0,the country of origin of {},the currency of {},the currency of the country of origin of The Adjustment Bureau is,True,True,True,False,False
