,task,id,correct,model,e1_popularity,e2_popularity,e3_popularity
277,one_hop_a,48029,True,claude-3-haiku-20240307,117.0,7029.0,238.0
278,one_hop_a,4861,False,claude-3-haiku-20240307,34189.0,6140.0,171.0
279,one_hop_a,48753,True,claude-3-haiku-20240307,3080.0,14386.0,988.0
280,one_hop_a,49635,True,claude-3-haiku-20240307,3466.0,33574.0,3675.0
281,one_hop_a,51542,True,claude-3-haiku-20240307,7.0,12018.0,1918.0
282,one_hop_a,5436,False,claude-3-haiku-20240307,26301.0,1599.0,1742.0
283,one_hop_a,55684,True,claude-3-haiku-20240307,3100.0,678.0,5739.0
284,one_hop_a,56234,True,claude-3-haiku-20240307,15.0,26.0,4885.0
285,one_hop_a,57304,False,claude-3-haiku-20240307,92.0,35.0,1115.0
286,one_hop_a,58396,True,claude-3-haiku-20240307,0.0,4764.0,180.0
287,one_hop_a,59715,True,claude-3-haiku-20240307,38.0,1805.0,4885.0
288,one_hop_a,60185,False,claude-3-haiku-20240307,230.0,3539.0,3830.0
289,one_hop_a,60191,False,claude-3-haiku-20240307,6.0,3100.0,140.0
290,one_hop_a,64282,True,claude-3-haiku-20240307,440.0,502.0,120.0
291,one_hop_a,65153,True,claude-3-haiku-20240307,28.0,96.0,21.0
292,one_hop_a,66504,False,claude-3-haiku-20240307,0.0,2.0,0.0
293,one_hop_a,67156,True,claude-3-haiku-20240307,29.0,2151.0,340.0
294,one_hop_a,69371,False,claude-3-haiku-20240307,0.0,163.0,0.0
295,one_hop_a,76339,False,claude-3-haiku-20240307,20.0,19.0,60.0
296,one_hop_a,76484,False,claude-3-haiku-20240307,1381.0,42.0,2.0
297,one_hop_a,78580,False,claude-3-haiku-20240307,0.0,24.0,25.0
298,one_hop_a,81963,False,claude-3-haiku-20240307,329.0,341.0,119.0
299,one_hop_a,8425,False,claude-3-haiku-20240307,5819.0,1336.0,47117.0
300,one_hop_b,10299,False,claude-3-opus-20240229,482.0,14137.0,8681.0
301,one_hop_b,11472,False,claude-3-opus-20240229,26855.0,66.0,740.0
302,one_hop_b,11930,False,claude-3-opus-20240229,996.0,10297.0,5379.0
303,one_hop_b,12032,True,claude-3-opus-20240229,26855.0,3932.0,3108.0
304,one_hop_b,14035,True,claude-3-opus-20240229,26855.0,66.0,740.0
305,one_hop_b,15703,False,claude-3-opus-20240229,9639.0,23908.0,1439.0
306,one_hop_b,19072,True,claude-3-opus-20240229,2040.0,34.0,13.0
307,one_hop_b,1910,False,claude-3-opus-20240229,3902.0,771.0,7512.0
308,one_hop_b,20839,True,claude-3-opus-20240229,3.0,2084.0,4978.0
309,one_hop_b,22100,True,claude-3-opus-20240229,330.0,155.0,54.0
310,one_hop_b,2690,True,claude-3-opus-20240229,976.0,12.0,8.0
311,one_hop_b,2745,False,claude-3-opus-20240229,1714.0,90.0,14797.0
312,one_hop_b,27477,True,claude-3-opus-20240229,18548.0,1601.0,1.0
313,one_hop_b,32530,True,claude-3-opus-20240229,15592.0,3299.0,2950.0
314,one_hop_b,33077,False,claude-3-opus-20240229,1029.0,7381.0,5379.0
315,one_hop_b,3321,False,claude-3-opus-20240229,6388.0,47117.0,24833.0
316,one_hop_b,33484,False,claude-3-opus-20240229,8164.0,12378.0,3432.0
317,one_hop_b,36767,False,claude-3-opus-20240229,167.0,18.0,10572.0
318,one_hop_b,37150,True,claude-3-opus-20240229,6951.0,354.0,24.0
319,one_hop_b,38051,False,claude-3-opus-20240229,18548.0,1601.0,1.0
320,one_hop_b,43010,True,claude-3-opus-20240229,14.0,14137.0,8681.0
321,one_hop_b,43883,False,claude-3-opus-20240229,164.0,10572.0,669.0
322,one_hop_b,45459,True,claude-3-opus-20240229,9454.0,12555.0,14846.0
323,one_hop_b,45966,False,claude-3-opus-20240229,170.0,2755.0,392.0
324,one_hop_b,47072,True,claude-3-opus-20240229,2610.0,781.0,29.0
325,one_hop_b,47185,True,claude-3-opus-20240229,1303.0,10572.0,5469.0
326,one_hop_b,47406,True,claude-3-opus-20240229,117.0,2517.0,121.0
327,one_hop_b,48029,True,claude-3-opus-20240229,117.0,7029.0,238.0
328,one_hop_b,4861,False,claude-3-opus-20240229,34189.0,6140.0,171.0
329,one_hop_b,48753,True,claude-3-opus-20240229,3080.0,14386.0,988.0
330,one_hop_b,49635,False,claude-3-opus-20240229,3466.0,33574.0,3675.0
331,one_hop_b,51542,True,claude-3-opus-20240229,7.0,12018.0,1918.0
332,one_hop_b,5436,False,claude-3-opus-20240229,26301.0,1599.0,1742.0
333,one_hop_b,55684,True,claude-3-opus-20240229,3100.0,678.0,5739.0
334,one_hop_b,56234,True,claude-3-opus-20240229,15.0,26.0,4885.0
335,one_hop_b,57304,False,claude-3-opus-20240229,92.0,35.0,1115.0
336,one_hop_b,58396,True,claude-3-opus-20240229,0.0,4764.0,180.0
337,one_hop_b,59715,True,claude-3-opus-20240229,38.0,1805.0,4885.0
338,one_hop_b,60185,True,claude-3-opus-20240229,230.0,3539.0,3830.0
339,one_hop_b,60191,False,claude-3-opus-20240229,6.0,3100.0,140.0
340,one_hop_b,64282,False,claude-3-opus-20240229,440.0,502.0,120.0
341,one_hop_b,65153,False,claude-3-opus-20240229,28.0,96.0,21.0
342,one_hop_b,66504,True,claude-3-opus-20240229,0.0,2.0,0.0
343,one_hop_b,67156,False,claude-3-opus-20240229,29.0,2151.0,340.0
344,one_hop_b,69371,False,claude-3-opus-20240229,0.0,163.0,0.0
345,one_hop_b,76339,False,claude-3-opus-20240229,20.0,19.0,60.0
346,one_hop_b,76484,False,claude-3-opus-20240229,1381.0,42.0,2.0
347,one_hop_b,78580,True,claude-3-opus-20240229,0.0,24.0,25.0
348,one_hop_b,81963,True,claude-3-opus-20240229,329.0,341.0,119.0
349,one_hop_b,8425,False,claude-3-opus-20240229,5819.0,1336.0,47117.0
350,one_hop_b,10299,False,claude-3-sonnet-20240229,482.0,14137.0,8681.0
351,one_hop_b,11472,False,claude-3-sonnet-20240229,26855.0,66.0,740.0
352,one_hop_b,11930,False,claude-3-sonnet-20240229,996.0,10297.0,5379.0
353,one_hop_b,12032,True,claude-3-sonnet-20240229,26855.0,3932.0,3108.0
354,one_hop_b,14035,True,claude-3-sonnet-20240229,26855.0,66.0,740.0
355,one_hop_b,15703,False,claude-3-sonnet-20240229,9639.0,23908.0,1439.0
356,one_hop_b,19072,True,claude-3-sonnet-20240229,2040.0,34.0,13.0
357,one_hop_b,1910,False,claude-3-sonnet-20240229,3902.0,771.0,7512.0
358,one_hop_b,20839,True,claude-3-sonnet-20240229,3.0,2084.0,4978.0
359,one_hop_b,22100,True,claude-3-sonnet-20240229,330.0,155.0,54.0
360,one_hop_b,2690,False,claude-3-sonnet-20240229,976.0,12.0,8.0
361,one_hop_b,2745,True,claude-3-sonnet-20240229,1714.0,90.0,14797.0
362,one_hop_b,27477,True,claude-3-sonnet-20240229,18548.0,1601.0,1.0
363,one_hop_b,32530,True,claude-3-sonnet-20240229,15592.0,3299.0,2950.0
364,one_hop_b,33077,False,claude-3-sonnet-20240229,1029.0,7381.0,5379.0
365,one_hop_b,3321,False,claude-3-sonnet-20240229,6388.0,47117.0,24833.0
366,one_hop_b,33484,False,claude-3-sonnet-20240229,8164.0,12378.0,3432.0
367,one_hop_b,36767,False,claude-3-sonnet-20240229,167.0,18.0,10572.0
368,one_hop_b,37150,True,claude-3-sonnet-20240229,6951.0,354.0,24.0
369,one_hop_b,38051,False,claude-3-sonnet-20240229,18548.0,1601.0,1.0
370,one_hop_b,43010,True,claude-3-sonnet-20240229,14.0,14137.0,8681.0
371,one_hop_b,43883,False,claude-3-sonnet-20240229,164.0,10572.0,669.0
372,one_hop_b,45459,False,claude-3-sonnet-20240229,9454.0,12555.0,14846.0
373,one_hop_b,45966,True,claude-3-sonnet-20240229,170.0,2755.0,392.0
374,one_hop_b,47072,True,claude-3-sonnet-20240229,2610.0,781.0,29.0
375,one_hop_b,47185,True,claude-3-sonnet-20240229,1303.0,10572.0,5469.0
376,one_hop_b,47406,True,claude-3-sonnet-20240229,117.0,2517.0,121.0
377,one_hop_b,48029,False,claude-3-sonnet-20240229,117.0,7029.0,238.0
378,one_hop_b,4861,False,claude-3-sonnet-20240229,34189.0,6140.0,171.0
379,one_hop_b,48753,True,claude-3-sonnet-20240229,3080.0,14386.0,988.0
380,one_hop_b,49635,False,claude-3-sonnet-20240229,3466.0,33574.0,3675.0
381,one_hop_b,51542,True,claude-3-sonnet-20240229,7.0,12018.0,1918.0
382,one_hop_b,5436,False,claude-3-sonnet-20240229,26301.0,1599.0,1742.0
383,one_hop_b,55684,True,claude-3-sonnet-20240229,3100.0,678.0,5739.0
384,one_hop_b,56234,True,claude-3-sonnet-20240229,15.0,26.0,4885.0
385,one_hop_b,57304,False,claude-3-sonnet-20240229,92.0,35.0,1115.0
386,one_hop_b,58396,True,claude-3-sonnet-20240229,0.0,4764.0,180.0
387,one_hop_b,59715,True,claude-3-sonnet-20240229,38.0,1805.0,4885.0
388,one_hop_b,60185,True,claude-3-sonnet-20240229,230.0,3539.0,3830.0
389,one_hop_b,60191,False,claude-3-sonnet-20240229,6.0,3100.0,140.0
390,one_hop_b,64282,False,claude-3-sonnet-20240229,440.0,502.0,120.0
391,one_hop_b,65153,False,claude-3-sonnet-20240229,28.0,96.0,21.0
392,one_hop_b,66504,True,claude-3-sonnet-20240229,0.0,2.0,0.0
393,one_hop_b,67156,False,claude-3-sonnet-20240229,29.0,2151.0,340.0
394,one_hop_b,69371,False,claude-3-sonnet-20240229,0.0,163.0,0.0
395,one_hop_b,76339,False,claude-3-sonnet-20240229,20.0,19.0,60.0
396,one_hop_b,76484,False,claude-3-sonnet-20240229,1381.0,42.0,2.0
397,one_hop_b,78580,True,claude-3-sonnet-20240229,0.0,24.0,25.0
398,one_hop_b,81963,False,claude-3-sonnet-20240229,329.0,341.0,119.0
399,one_hop_b,8425,False,claude-3-sonnet-20240229,5819.0,1336.0,47117.0
400,one_hop_a,10299,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,482.0,14137.0,8681.0
401,one_hop_a,11472,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,66.0,740.0
402,one_hop_a,11930,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,996.0,10297.0,5379.0
403,one_hop_a,12032,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,3932.0,3108.0
404,one_hop_a,14035,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,66.0,740.0
405,one_hop_a,15703,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9639.0,23908.0,1439.0
406,one_hop_a,19072,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2040.0,34.0,13.0
407,one_hop_a,1910,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3902.0,771.0,7512.0
408,one_hop_a,20839,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3.0,2084.0,4978.0
409,one_hop_a,22100,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,330.0,155.0,54.0
410,one_hop_a,2690,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,976.0,12.0,8.0
411,one_hop_a,2745,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1714.0,90.0,14797.0
412,one_hop_a,27477,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,18548.0,1601.0,1.0
413,one_hop_a,32530,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15592.0,3299.0,2950.0
414,one_hop_a,33077,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1029.0,7381.0,5379.0
415,one_hop_a,3321,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6388.0,47117.0,24833.0
416,one_hop_a,33484,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8164.0,12378.0,3432.0
417,one_hop_a,36767,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,167.0,18.0,10572.0
418,one_hop_a,37150,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6951.0,354.0,24.0
419,one_hop_a,38051,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,18548.0,1601.0,1.0
420,one_hop_a,43010,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14.0,14137.0,8681.0
421,one_hop_a,43883,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,164.0,10572.0,669.0
422,one_hop_a,45459,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9454.0,12555.0,14846.0
423,one_hop_a,45966,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,170.0,2755.0,392.0
424,one_hop_a,47072,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2610.0,781.0,29.0
425,one_hop_a,47185,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1303.0,10572.0,5469.0
426,one_hop_a,47406,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,117.0,2517.0,121.0
427,one_hop_a,48029,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,117.0,7029.0,238.0
428,one_hop_a,4861,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,34189.0,6140.0,171.0
429,one_hop_a,48753,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3080.0,14386.0,988.0
430,one_hop_a,49635,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3466.0,33574.0,3675.0
431,one_hop_a,51542,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7.0,12018.0,1918.0
432,one_hop_a,5436,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26301.0,1599.0,1742.0
433,one_hop_a,55684,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3100.0,678.0,5739.0
434,one_hop_a,56234,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15.0,26.0,4885.0
435,one_hop_a,57304,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,92.0,35.0,1115.0
436,one_hop_a,58396,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,4764.0,180.0
437,one_hop_a,59715,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,38.0,1805.0,4885.0
438,one_hop_a,60185,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,230.0,3539.0,3830.0
439,one_hop_a,60191,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6.0,3100.0,140.0
440,one_hop_a,64282,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,440.0,502.0,120.0
441,one_hop_a,65153,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,28.0,96.0,21.0
442,one_hop_a,66504,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,2.0,0.0
443,one_hop_a,67156,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,29.0,2151.0,340.0
444,one_hop_a,69371,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,163.0,0.0
445,one_hop_a,76339,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,20.0,19.0,60.0
446,one_hop_a,76484,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1381.0,42.0,2.0
447,one_hop_a,78580,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,24.0,25.0
448,one_hop_a,81963,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,329.0,341.0,119.0
449,one_hop_a,8425,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5819.0,1336.0,47117.0
450,one_hop_b,10299,False,claude-3-haiku-20240307,482.0,14137.0,8681.0
451,one_hop_b,11472,False,claude-3-haiku-20240307,26855.0,66.0,740.0
452,one_hop_b,11930,False,claude-3-haiku-20240307,996.0,10297.0,5379.0
453,one_hop_b,12032,True,claude-3-haiku-20240307,26855.0,3932.0,3108.0
454,one_hop_b,14035,True,claude-3-haiku-20240307,26855.0,66.0,740.0
455,one_hop_b,15703,False,claude-3-haiku-20240307,9639.0,23908.0,1439.0
456,one_hop_b,19072,False,claude-3-haiku-20240307,2040.0,34.0,13.0
457,one_hop_b,1910,False,claude-3-haiku-20240307,3902.0,771.0,7512.0
458,one_hop_b,20839,True,claude-3-haiku-20240307,3.0,2084.0,4978.0
459,one_hop_b,22100,True,claude-3-haiku-20240307,330.0,155.0,54.0
460,one_hop_b,2690,False,claude-3-haiku-20240307,976.0,12.0,8.0
461,one_hop_b,2745,False,claude-3-haiku-20240307,1714.0,90.0,14797.0
462,one_hop_b,27477,True,claude-3-haiku-20240307,18548.0,1601.0,1.0
463,one_hop_b,32530,True,claude-3-haiku-20240307,15592.0,3299.0,2950.0
464,one_hop_b,33077,False,claude-3-haiku-20240307,1029.0,7381.0,5379.0
465,one_hop_b,3321,False,claude-3-haiku-20240307,6388.0,47117.0,24833.0
466,one_hop_b,33484,False,claude-3-haiku-20240307,8164.0,12378.0,3432.0
467,one_hop_b,36767,False,claude-3-haiku-20240307,167.0,18.0,10572.0
468,one_hop_b,37150,True,claude-3-haiku-20240307,6951.0,354.0,24.0
469,one_hop_b,38051,False,claude-3-haiku-20240307,18548.0,1601.0,1.0
470,one_hop_b,43010,False,claude-3-haiku-20240307,14.0,14137.0,8681.0
471,one_hop_b,43883,False,claude-3-haiku-20240307,164.0,10572.0,669.0
472,one_hop_b,45459,True,claude-3-haiku-20240307,9454.0,12555.0,14846.0
473,one_hop_b,45966,False,claude-3-haiku-20240307,170.0,2755.0,392.0
474,one_hop_b,47072,False,claude-3-haiku-20240307,2610.0,781.0,29.0
475,one_hop_b,47185,True,claude-3-haiku-20240307,1303.0,10572.0,5469.0
476,one_hop_b,47406,True,claude-3-haiku-20240307,117.0,2517.0,121.0
477,one_hop_b,48029,True,claude-3-haiku-20240307,117.0,7029.0,238.0
478,one_hop_b,4861,False,claude-3-haiku-20240307,34189.0,6140.0,171.0
479,one_hop_b,48753,True,claude-3-haiku-20240307,3080.0,14386.0,988.0
480,one_hop_b,49635,False,claude-3-haiku-20240307,3466.0,33574.0,3675.0
481,one_hop_b,51542,True,claude-3-haiku-20240307,7.0,12018.0,1918.0
482,one_hop_b,5436,False,claude-3-haiku-20240307,26301.0,1599.0,1742.0
483,one_hop_b,55684,False,claude-3-haiku-20240307,3100.0,678.0,5739.0
484,one_hop_b,56234,False,claude-3-haiku-20240307,15.0,26.0,4885.0
485,one_hop_b,57304,False,claude-3-haiku-20240307,92.0,35.0,1115.0
486,one_hop_b,58396,True,claude-3-haiku-20240307,0.0,4764.0,180.0
487,one_hop_b,59715,True,claude-3-haiku-20240307,38.0,1805.0,4885.0
488,one_hop_b,60185,True,claude-3-haiku-20240307,230.0,3539.0,3830.0
489,one_hop_b,60191,False,claude-3-haiku-20240307,6.0,3100.0,140.0
490,one_hop_b,64282,False,claude-3-haiku-20240307,440.0,502.0,120.0
491,one_hop_b,65153,False,claude-3-haiku-20240307,28.0,96.0,21.0
492,one_hop_b,66504,True,claude-3-haiku-20240307,0.0,2.0,0.0
493,one_hop_b,67156,False,claude-3-haiku-20240307,29.0,2151.0,340.0
494,one_hop_b,69371,False,claude-3-haiku-20240307,0.0,163.0,0.0
495,one_hop_b,76339,False,claude-3-haiku-20240307,20.0,19.0,60.0
496,one_hop_b,76484,False,claude-3-haiku-20240307,1381.0,42.0,2.0
497,one_hop_b,78580,True,claude-3-haiku-20240307,0.0,24.0,25.0
498,one_hop_b,81963,False,claude-3-haiku-20240307,329.0,341.0,119.0
499,one_hop_b,8425,False,claude-3-haiku-20240307,5819.0,1336.0,47117.0
500,two_hop_no_cot,10299,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,482.0,14137.0,8681.0
501,two_hop_no_cot,11472,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
502,two_hop_no_cot,11930,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,996.0,10297.0,5379.0
503,two_hop_no_cot,12032,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,3932.0,3108.0
504,two_hop_no_cot,14035,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
505,two_hop_no_cot,15703,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9639.0,23908.0,1439.0
506,two_hop_no_cot,19072,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2040.0,34.0,13.0
507,two_hop_no_cot,1910,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3902.0,771.0,7512.0
508,two_hop_no_cot,20839,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3.0,2084.0,4978.0
509,two_hop_no_cot,22100,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,330.0,155.0,54.0
510,two_hop_no_cot,2690,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,976.0,12.0,8.0
511,two_hop_no_cot,2745,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1714.0,90.0,14797.0
512,two_hop_no_cot,27477,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,18548.0,1601.0,1.0
513,two_hop_no_cot,32530,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15592.0,3299.0,2950.0
514,two_hop_no_cot,33077,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1029.0,7381.0,5379.0
515,two_hop_no_cot,3321,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6388.0,47117.0,24833.0
516,two_hop_no_cot,33484,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8164.0,12378.0,3432.0
517,two_hop_no_cot,36767,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,167.0,18.0,10572.0
518,two_hop_no_cot,37150,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6951.0,354.0,24.0
519,two_hop_no_cot,38051,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,18548.0,1601.0,1.0
520,two_hop_no_cot,43010,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14.0,14137.0,8681.0
521,two_hop_no_cot,43883,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,164.0,10572.0,669.0
522,two_hop_no_cot,45459,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9454.0,12555.0,14846.0
523,two_hop_no_cot,45966,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,170.0,2755.0,392.0
524,two_hop_no_cot,47072,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2610.0,781.0,29.0
525,two_hop_no_cot,47185,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1303.0,10572.0,5469.0
526,two_hop_no_cot,47406,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,117.0,2517.0,121.0
527,two_hop_no_cot,48029,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,117.0,7029.0,238.0
528,two_hop_no_cot,4861,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,34189.0,6140.0,171.0
529,two_hop_no_cot,48753,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3080.0,14386.0,988.0
530,two_hop_no_cot,49635,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3466.0,33574.0,3675.0
531,two_hop_no_cot,51542,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7.0,12018.0,1918.0
532,two_hop_no_cot,5436,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26301.0,1599.0,1742.0
533,two_hop_no_cot,55684,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3100.0,678.0,5739.0
534,two_hop_no_cot,56234,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15.0,26.0,4885.0
535,two_hop_no_cot,57304,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,92.0,35.0,1115.0
536,two_hop_no_cot,58396,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,4764.0,180.0
537,two_hop_no_cot,59715,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,38.0,1805.0,4885.0
538,two_hop_no_cot,60185,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,230.0,3539.0,3830.0
539,two_hop_no_cot,60191,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6.0,3100.0,140.0
540,two_hop_no_cot,64282,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,440.0,502.0,120.0
541,two_hop_no_cot,65153,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,28.0,96.0,21.0
542,two_hop_no_cot,66504,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,2.0,0.0
543,two_hop_no_cot,67156,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,29.0,2151.0,340.0
544,two_hop_no_cot,69371,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,163.0,0.0
545,two_hop_no_cot,76339,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,20.0,19.0,60.0
546,two_hop_no_cot,76484,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1381.0,42.0,2.0
547,two_hop_no_cot,78580,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,24.0,25.0
548,two_hop_no_cot,81963,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,329.0,341.0,119.0
549,two_hop_no_cot,8425,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5819.0,1336.0,47117.0
550,one_hop_b,10299,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,482.0,14137.0,8681.0
551,one_hop_b,11472,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,66.0,740.0
552,one_hop_b,11930,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,996.0,10297.0,5379.0
553,one_hop_b,12032,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,3932.0,3108.0
554,one_hop_b,14035,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,66.0,740.0
555,one_hop_b,15703,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9639.0,23908.0,1439.0
556,one_hop_b,19072,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2040.0,34.0,13.0
557,one_hop_b,1910,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3902.0,771.0,7512.0
558,one_hop_b,20839,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3.0,2084.0,4978.0
559,one_hop_b,22100,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,330.0,155.0,54.0
560,one_hop_b,2690,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,976.0,12.0,8.0
561,one_hop_b,2745,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1714.0,90.0,14797.0
562,one_hop_b,27477,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,18548.0,1601.0,1.0
563,one_hop_b,32530,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15592.0,3299.0,2950.0
564,one_hop_b,33077,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1029.0,7381.0,5379.0
565,one_hop_b,3321,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6388.0,47117.0,24833.0
